Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,age
-1,1,5,0,1,0,0.03333333333,1.8,2.616666667,1.85,-44.73333333,-12.6,1.983333333,1.4,-46.33333333,-16.03333333,0.01666666667,6.166666667,4.883333333,0.4666666667,0.1,-40.13333333,-9.35,0.055,0.1166666667,-0.6833333333,0.03333333333,0.09033333333,-36.76666667,-6.45,3,5,7.15,4.833333333,6.533333333,5.283333333,-44.56666667,-6.916666667,-6.283333333,-4.95,-54.18333333,-13.71666667,0.2333333333,2.716666667,2.3,-1.05,0.03333333333,-44.31666667,-6.583333333,0.08416666667,-0.3166666667,-2.416666667,-0.9333333333,-0.08266666667,-49.45,-10.81666667,30,-188.8166667,-1,0,-1,2,6,6,0,13,7.62,7.62,0,4
1,1,3,-2,3,0,31.05714286,17.18571429,15.57142857,11.22857143,74.45714286,25.11428571,1.871428571,3.057142857,45.52857143,12.22857143,-0.3571428571,15.31428571,9.985714286,-0.5,0.3,91.9,39.4,-0.02157142857,-0.2142857143,0.6428571429,0.3714285714,0.1638571429,105.4142857,52.01428571,-2,-3,5.371428571,4.128571429,14.25714286,9.9,24.52857143,7.057142857,-2.514285714,-2.071428571,28.2,8.671428571,-0.2571428571,2.7,2.085714286,0.8,0.1,36.27142857,14.88571429,0.08742857143,0.3,3.571428571,1.6,0.304,39.11428571,17.47142857,6,477.1571429,1,0,1,3,-4,-1,0,-1,0,-5.08,0,-5
-1,1,3,-3,1,0,1.675,-0.7125,1.925,1.5,31.325,9.6375,-1.275,-1.225,37.075,15.1625,0.625,-6.775,-4.5375,-0.475,-0.0625,31.975,9.9125,0.015875,0.075,-0.7875,-0.2875,0.02125,38.7,14.3375,-3,-5,1.7125,-1.675,0.0125,-1.2875,54.6375,17.1375,-8.4875,-5.3625,39.975,9.575,0.3375,4.475,2.5875,-1.75,-0.125,46.1625,10.4875,-0.01475,-0.5625,1.55,-1.1625,-0.202875,24.65,-7.475,-33,-151.5375,0,0,0,-4,-3,1,0,-6,7.62,12.7,0,-7
-1,1,3,0,-1,0,-7.5,-2.333333333,16,8.333333333,-6.5,-29.83333333,20.33333333,4.666666667,54,1.333333333,0.3333333333,-16.66666667,-15.83333333,-0.1666666667,0,29.83333333,-16.83333333,-0.205,0,12.66666667,6.333333333,0.3133333333,79.16666667,28.83333333,-1,2,-2.5,2.333333333,12.83333333,11,-36.66666667,-21.33333333,1.833333333,2.166666667,-16.33333333,-7.166666667,0,-3.166666667,-3.333333333,0.1666666667,0.3333333333,-22,-8.166666667,0.02166666667,-0.1666666667,-0.1666666667,-1.333333333,-0.2366666667,-20.16666667,-6.5,3,0,-1,0,0,-1,0,0,0,-1,0,10.16,0,1
1,1,3,2,-2,0,-11.1,-8.5,-5.7,-3.9,9.5,-2.8,9.1,5.4,23.2,6.8,-1,0.8,0.4,0,0.2,12.9,-1.3,-0.097,-0.2,0.6,0.8,0.28,48.7,30.8,-1,3,-3.1,-1.9,-5.9,-4,25.3,13.3,21.2,14.2,39.7,21.6,0.4,4,3.8,4.6,0.6,40.6,23.5,-0.034,-0.3,1.6,1.6,0.416,77.8,57.2,10,484.2,-1,0,0,1,-1,0,0,0,-10.16,-12.7,0,4
-1,1,3,0,0,0,13.5,8.5,3,2.5,89,27,0.5,-0.5,68,13.5,-0.5,11,7,-0.5,-0.5,92.5,29,-0.05,0,-0.5,0,0,101.5,37,-1,0,3,5.5,-1,0.5,29,25.5,2,0,32,26.5,-0.5,-5,-6,1.5,0,30,26,0.065,0,-7,-0.5,0.625,33,27,-3,91,0,0,0,-1,0,0,0,-1,-2.54,5.08,0,-3
-1,1,3,0,0,0,20,17,14,9,172,48,-1,0,148,27,0,17,13,0,0,185,57,-0.08,0,3,0,0,187,59,0,0,44,32,10,8,106,37,-46,-26,26,-11,0,0,-2,-6,0,70,19,-0.1,-1,0,-2,-0.5,65,14,1,517,0,0,0,0,0,0,0,0,-10.16,-7.62,-10,-3
1,1,3,0,0,0,6,6.333333333,6,7,51.66666667,23,35.66666667,29.33333333,83.66666667,50,-0.3333333333,3.666666667,3,3.333333333,0,93.33333333,59.33333333,0.08,0,0,0.6666666667,0.28,81.33333333,54,0,-1,0,2.333333333,-1,-2.333333333,0.3333333333,12.66666667,0.6666666667,1.333333333,8.666666667,17.66666667,0,-8.666666667,-8.333333333,0,0,0,11.66666667,0.1133333333,-0.3333333333,1.666666667,1,0.5,-8.333333333,3.666666667,-5,-81.66666667,0,0,0,-2,1,0,0,-1,10.16,12.7,20,-5
-1,1,5,0,2,0,-4.625,-3.041666667,-0.8333333333,0.1666666667,-4.291666667,-2.291666667,9.833333333,6.166666667,2.458333333,2.875,-0.25,6.875,4.208333333,-0.25,-0.1666666667,4.708333333,4.041666667,0.007083333333,-0.2916666667,-1.541666667,-0.08333333333,0.2166666667,2.041666667,2.291666667,-2,-1,1.375,1,0.2916666667,0.2083333333,-28.95833333,-11.83333333,-3.25,-2,-33.79166667,-14.54166667,-0.125,0.5,-0.08333333333,0.75,0.04166666667,-31.91666667,-13.625,-0.08958333333,1,1.625,0.4166666667,0.08291666667,-38.95833333,-19.79166667,-10,-131.1666667,0,0,0,0,-1,-2,0,-3,0,12.7,0,-9
1,1,3,1,0,0,0,-1.5,-1.5,-2.5,-35,-11.5,-5.5,-5.5,-40.5,-16,0,-1.5,-2,0,0,-42,-19.5,0.005,0,1,0,0,-5,12,0,1,2,2,2.5,1,-13,-5,25.5,11.5,13,5.5,0,0,0,0,0,15,7.5,0.03,-0.5,1,0,0.24,81.5,42,1,-98.5,0,0,0,0,0,0,0,0,-7.62,-15.24,-12,6
-1,1,3,0,0,0,2.134920635,-0.4126984127,-3.841269841,-2.984126984,48.33333333,19.34920635,-4.555555556,-2.777777778,33.20634921,9.277777778,0.4206349206,4.595238095,4.722222222,-0.246031746,-0.07142857143,39.93650794,13.58730159,-0.03285714286,-0.5,-3.928571429,-1.301587302,0.05547619048,25.84126984,2.523809524,-1,-1,7.666666667,3.436507937,-3.126984127,-2.404761905,80.0952381,31.93650794,-2.674603175,-2.436507937,58.46031746,15.88888889,0.1904761905,8.166666667,7.76984127,-1.055555556,-0.246031746,74.29365079,27.0952381,-0.1742063492,-0.246031746,-0.1031746032,-0.2619047619,-0.1952380952,61.15079365,15.88095238,-10,79.18253968,0,0,1,-2,0,-3,0,-4,-2.54,-12.7,0,-4
1,1,3,0,1,0,8.6125,6.325,15.1625,11.2125,45.6625,7.3625,-9.025,-6.4125,39.375,2.225,-0.05,3.8125,3.6125,-1.9,-0.0625,51.8,12.1625,0.045125,-0.5,-1.0125,-0.1125,-0.194375,29.8625,-5.6625,-3,-3,-0.925,-1.025,-1.7875,-0.05,-16.15,-2.2875,-3.8,-3.4,-19.7125,-3.925,-0.25,-1.1,-0.7875,-0.9125,-0.0625,-21.7375,-5.7375,0.0815,0.0125,-1.2125,-0.7,-0.006875,-25.05,-8.9125,-25,-12.575,-1,0,0,-1,-2,-4,-1,-8,-2.54,-2.54,0,-14
-1,1,3,0,1,0,-26.2,-13.06666667,1.133333333,1.533333333,-81.6,-27.2,34.6,19.73333333,-18.33333333,6.666666667,-0.1333333333,-1.333333333,0.4666666667,1.4,0.2666666667,-45.86666667,-5.933333333,0.06266666667,0.2,0.3333333333,0.2666666667,0.3333333333,-30.2,6.4,-3,-3,-11.4,-7,-2.666666667,-2.466666667,-47.6,-22.8,-5.733333333,-3.733333333,-37.73333333,-16.2,0,-6.866666667,-5.8,-0.6,0,-56,-29,-0.08733333333,0.4,-2.666666667,-0.1333333333,0.7933333333,-70.2,-41.46666667,-33,-326.6666667,0,0,-1,-4,-4,0,0,-9,20.32,7.62,0,-1
-1,1,3,-3,1,0,28.39285714,16.42857143,30.46428571,25.10714286,112.8214286,48.60714286,10.78571429,10.53571429,121.0357143,65.75,-0.3571428571,4.642857143,2.071428571,0.7857142857,-0.03571428571,154.0714286,84.25,0.04607142857,-0.1785714286,0.1071428571,0.6785714286,0.8714285714,158.75,89.25,-6,-12,30.5,20.25,8.035714286,2.964285714,124.6785714,59.07142857,-7.964285714,-5.357142857,76.28571429,21.85714286,-0.25,17.96428571,14.57142857,-0.7857142857,-0.1071428571,124.75,56.67857143,0.05071428571,-0.1428571429,-2.321428571,-0.4642857143,-0.135,115.1428571,49.17857143,-56,321.8214286,-5,0,-1,-4,-8,-2,0,-15,0,0,25,-13
1,1,3,0,0,0,-4.946236559,-3.698924731,-5.795698925,-2.967741935,-28.15053763,-9.494623656,-6.52688172,-4.11827957,-29.95698925,-8.23655914,-0.09677419355,-5.569892473,-4.64516129,-1.387096774,-0.1612903226,-40.47311828,-16.58064516,-0.03311827957,-0.9569892473,-2.806451613,-1.161290323,-0.4225806452,-52.75268817,-27.91397849,-6,-11,-7.806451613,-5.935483871,-1.47311828,-2.849462366,-36.32258065,-11.02150538,-1.548387097,-2.075268817,-29.12903226,-8.602150538,0.6021505376,-2.408602151,-1.408602151,1.161290323,-0.2258064516,-39.34408602,-15.94623656,-0.05,-0.1827956989,0.3440860215,0.4408602151,0.2101075269,-51.56989247,-28.43010753,-67,-360.0107527,0,0,-2,-6,-3,-6,0,-17,15.24,7.62,0,-6
1,1,3,0,0,0,18.88888889,5.444444444,-14.72222222,-11.22222222,61.77777778,14.66666667,-0.7777777778,0,35.33333333,4.388888889,-0.2222222222,-7.944444444,-6.388888889,-0.1111111111,-0.1111111111,46.27777778,3.444444444,-0.08388888889,0,0.9444444444,-0.3333333333,-0.2777777778,32.66666667,-8.722222222,-1,-4,11.66666667,13.55555556,18.66666667,22.55555556,66.38888889,37.77777778,0.6111111111,1.166666667,77.88888889,50.44444444,0,-3.888888889,-2.5,-0.6111111111,0,85.66666667,61.5,0.1288888889,-0.2222222222,-0.8888888889,-0.8333333333,-0.1544444444,78.83333333,57.22222222,-17,152.1111111,0,0,0,-3,0,0,0,-3,-5.08,0,0,-2
-1,1,3,0,0,0,-22.21428571,-11.28571429,-7.428571429,-3.428571429,-138.4285714,-45.78571429,4,0.8571428571,-102.7142857,-23.42857143,0.2142857143,-16.92857143,-13.64285714,-0.2142857143,-0.07142857143,-141.8571429,-48.35714286,0.1021428571,0.1428571429,-5.928571429,-0.9285714286,-0.16,-163.5714286,-67.85714286,-2,-1,-10,-6.214285714,-5.357142857,-2.071428571,-94.28571429,-33.28571429,8.5,6.785714286,-78.92857143,-20.42857143,0.3571428571,-2.214285714,-1.928571429,0.9285714286,0.1428571429,-91.14285714,-28.57142857,0.1742857143,0.07142857143,0.3571428571,0.4285714286,-0.02928571429,-83.64285714,-22.92857143,-27,-449.3571429,1,0,-1,-4,1,-2,0,-6,7.62,-2.54,0,-4
1,1,5,0,1,0,-9.216666667,-7.658333333,-3.091666667,-2.941666667,4.958333333,-4.033333333,-6.95,-5.241666667,6.566666667,-1.9,-0.2833333333,-2.433333333,-2.658333333,1.05,0.125,-5.083333333,-12.21666667,-0.2374166667,0.8,2.008333333,0.8583333333,0.02125,6.65,-1.3,-2,-4,-0.575,-0.03333333333,0.5333333333,1.05,-2.458333333,-0.7666666667,-0.5083333333,-0.7166666667,-0.4083333333,0.04166666667,-0.15,-1.45,-0.4416666667,0.3416666667,0.25,-2.433333333,-0.4333333333,0.04016666667,-0.06666666667,-0.1416666667,0.5333333333,0.4476666667,-0.425,2.591666667,-17,-139.65,-1,-1,0,-2,-5,5,0,-3,-5.08,0,-25,3
1,1,3,1,0,0,3.333333333,5,11,11.33333333,25.33333333,14.66666667,7.666666667,6.666666667,33.33333333,20.66666667,0,7.333333333,7,0.6666666667,0,44,32.66666667,0.2,0.3333333333,-1.333333333,0.3333333333,0.3333333333,60.33333333,47,1,1,3.333333333,2,21.33333333,15.33333333,42.33333333,13.66666667,-10.33333333,-9,45.66666667,14.66666667,0,4.333333333,3.333333333,0,0,53.33333333,20,-0.4,0,0.6666666667,-0.6666666667,-0.3333333333,91.33333333,54.66666667,6,381.6666667,0,0,0,0,0,1,0,1,0,-22.86,-8,0
1,1,3,-1,1,0,13.25,11.75,14,10.5,-87.5,-5.5,-4,-2.25,-92.5,-11.75,0,1.75,2.75,-0.5,0,-77.5,2.75,0.2025,-0.25,-3.25,1,0.6325,-82.25,-7,0,-3,-10,-4.5,3.25,1,-71.25,-43.75,-15,-11,-70.75,-47.5,-0.25,-2.25,-1.75,-2.25,-0.25,-83,-53.75,-0.155,-0.5,-3,-1.75,-0.5625,-49.25,-23.25,-10,-53,-1,0,0,1,-1,0,0,0,2.54,-5.08,0,-2
1,1,3,-1,1,0,4.466666667,2.533333333,0.4333333333,0.3,61.53333333,18.93333333,1.666666667,-0.1,56.7,15.23333333,0.4,2.466666667,1.366666667,0.5,-0.1333333333,63.63333333,19.13333333,-0.159,0.4,1.4,0.8,0.143,60.83333333,15,0,4,0.3666666667,2.533333333,0.8333333333,-1.133333333,59.43333333,23.56666667,11.8,5.8,73.9,27.06666667,-0.2333333333,-2.2,-1.366666667,0.5666666667,0.2,72.06666667,28.23333333,-0.038,0.1666666667,1.233333333,1.1,0.365,47.36666667,3.133333333,23,299.6,0,0,1,0,0,2,0,3,0,-2.54,0,0
-1,1,3,0,1,0,-4.80952381,-3.928571429,4.428571429,1.166666667,-27.11904762,-13.76190476,-15.26190476,-11.61904762,-31.73809524,-17.95238095,0.02380952381,-1.404761905,-2.333333333,-2.333333333,-0.1428571429,-37.95238095,-24.21428571,-0.07714285714,0.02380952381,1.761904762,-0.4047619048,-0.3652380952,-64.0952381,-45.80952381,-1,-1,-0.7380952381,-2.166666667,3.19047619,0.5,-33.66666667,-21.30952381,5.166666667,3.261904762,-23.26190476,-13.95238095,-0.2857142857,-1.30952381,-1.428571429,-0.2142857143,0,-25.30952381,-17.54761905,-0.05595238095,0.02380952381,-1.428571429,-0.04761904762,0.1183333333,-38.38095238,-29.07142857,-7,-177.6428571,0,0,1,0,-1,0,0,0,0,-5.08,-14,4
-1,1,3,-1,1,0,17.5,15.5,-1.333333333,-1.5,66.5,39.66666667,2.166666667,2.166666667,46.5,22,0.5,3.333333333,2.833333333,-0.1666666667,0,67.33333333,40.33333333,0.2183333333,-0.6666666667,-1.833333333,-0.6666666667,-0.46,83.83333333,55.83333333,-1,0,7.5,1.666666667,-10.16666667,-9.333333333,91.83333333,25.5,0,0,69.16666667,11.5,0,5,3,0,-0.3333333333,81.66666667,16.16666667,-0.1416666667,0.5,0,0,0,87.66666667,20.66666667,1,339.3333333,0,0,0,0,1,-2,0,-1,2.54,10.16,0,-8
-1,1,5,0,-10,0,-17.4887218,-12.69423559,3.471177945,1.120300752,-81.22055138,-31.72932331,-2.325814536,-2.64160401,-64.31328321,-22.1754386,0.1027568922,1.726817043,1.619047619,-0.2330827068,0.1904761905,-80.07518797,-33.25062657,0.05857142857,0.2506265664,2.446115288,0.8796992481,0.04328320802,-77.28822055,-30.7443609,-9,2,-5.536340852,-1.005012531,1.556390977,1.215538847,-64.59899749,-18.10776942,0.3233082707,1.125313283,-51.3433584,-9.967418546,0.09523809524,-5.839598997,-4.794486216,0.0350877193,0.04260651629,-62.71929825,-15.76691729,0.05438596491,0.7944862155,-3.822055138,-0.3759398496,0.04666666667,-53.92481203,-7.325814536,-5,-203.7218045,-4,1,-1,0,0,1,-1,0,-5.08,7.62,0,3
-1,1,5,0,3,0,5.071428571,3.257142857,1.571428571,2.785714286,12.88571429,15.88571429,-5,-2.971428571,-9.385714286,0.8857142857,0.1571428571,13.77142857,11.55714286,-0.7428571429,-0.3571428571,9.457142857,15.7,0.09214285714,0.05714285714,-0.6857142857,-0.6428571429,-0.2257142857,-1.185714286,7.228571429,0,-4,-6.071428571,-4.042857143,-1.371428571,-0.7,8.9,-2.657142857,-2.6,-2.028571429,5.614285714,-5.4,-0.07142857143,5.385714286,4.057142857,-0.6142857143,-0.3571428571,4.928571429,-5.385714286,-0.05814285714,-0.2142857143,3.571428571,-0.4428571429,-0.1365714286,0.3285714286,-9.671428571,-21,114.1714286,-1,0,-2,0,-1,-2,0,-5,17.78,22.86,0,2
-1,1,3,-1,0,0,-7.857142857,-7.214285714,-14.23809524,-8.69047619,-25.02380952,-16.47619048,-9.30952381,-6.047619048,-41.02380952,-23.9047619,-0.09523809524,0.3095238095,-0.09523809524,-1.333333333,0,-48.57142857,-31.21428571,-0.02952380952,-0.02380952381,-4.833333333,-2,-0.3116666667,-46.42857143,-29.02380952,0,1,-16.45238095,-11.0952381,-19,-14.97619048,-56.78571429,-21.23809524,-2.619047619,-0.1904761905,-52.11904762,-16.73809524,0.1428571429,-9.833333333,-8.571428571,0.9523809524,-0.1666666667,-78.4047619,-36.4047619,0.02452380952,-0.02380952381,0.3571428571,0.5952380952,0.008571428571,-63.14285714,-25.45238095,-7,-503.4285714,1,0,0,-1,1,0,0,0,0,2.54,20,-2
-1,1,3,0,0,0,-7.772727273,-4.227272727,-5.045454545,-2.590909091,-5.5,-18.04545455,-1.590909091,0.3181818182,2.454545455,-10.31818182,-0.3181818182,-6.818181818,-5.772727273,-0.2727272727,0,-12.13636364,-20.31818182,-0.2127272727,0,-0.04545454545,0.2272727273,0.3727272727,-11.81818182,-20.22727273,-2,-3,5.954545455,4.181818182,-3.227272727,-1.318181818,-5.545454545,-8.863636364,-3.318181818,-1.863636364,-17.86363636,-15.36363636,-0.2727272727,-0.1818181818,-0.8636363636,-0.8181818182,0,-12.09090909,-12.04545455,-0.1427272727,-0.1818181818,4.045454545,0.4545454545,-0.1154545455,-13.22727273,-13.5,-17,124.9545455,0,0,0,-3,-3,0,0,-6,2.54,7.62,0,-3
-1,1,3,1,0,0,1.4,1,9.7,8.522222222,-21.41111111,-7.177777778,1.211111111,1.2,-13.24444444,0.5111111111,0.1333333333,1.344444444,1.033333333,-0.1777777778,0.2444444444,-10.5,2.544444444,0.09888888889,0.3222222222,-1.188888889,-0.3555555556,-0.08722222222,4.277777778,15.83333333,1,-3,-6.811111111,-4.577777778,-1.444444444,-1.755555556,-27.55555556,-14.5,-1.577777778,-1.655555556,-12.3,-5.033333333,-0.1222222222,-11.46666667,-8.3,0.08888888889,0.1,-30.57777778,-17.91111111,0.02011111111,0.3666666667,-1.777777778,-0.02222222222,0.4162222222,-31.44444444,-18.06666667,-26,-274.9222222,-1,-1,0,-1,-2,-1,0,-5,0,-7.62,0,-9
-1,1,3,2,-1,0,10.5,3,5.5,3.5,62,15.5,-2,-1.5,48,8.5,-0.5,7,6,0,0.5,65.5,17.5,-0.19,0.5,3,1,0.165,66,17.5,-1,1,11.5,7.5,2.5,0.5,67.5,22.5,-2.5,-2.5,56,14.5,1.5,0,-1.5,0,0,67.5,20.5,-0.265,0.5,2,0.5,0.1,74.5,27.5,2,337.5,0,0,0,0,-1,0,0,-1,-15.24,-15.24,0,5
-1,1,3,0,1,0,11.65,8.283333333,6.533333333,5.316666667,31.46666667,25.51666667,-3.916666667,-1.733333333,19.36666667,18.93333333,0.2,3.066666667,1.883333333,-1.133333333,0.4333333333,34.08333333,29.1,0.1411666667,0.9,-8.383333333,-3.566666667,0.06766666667,23.5,23.58333333,-1,-4,-4.566666667,-2.883333333,1.65,0.5833333333,21.6,7.966666667,-5.833333333,-3.9,20.06666667,6.333333333,-0.4166666667,1.916666667,1.2,-1.133333333,-0.1833333333,17.41666667,4.65,0.023,-0.1666666667,5.016666667,1.766666667,-0.022,13.01666667,-0.3666666667,-18,-9.783333333,-1,0,1,-4,0,0,0,-3,2.54,5.08,0,-6
-1,1,3,0,0,0,1.125,1.375,2.25,0.75,48.5,12.75,4.625,3.375,54.875,13.875,-0.5,-0.625,1.625,1.25,0,55.375,16.875,0.0575,0.125,5.375,1.625,0.085,90.875,45.75,1,2,8.25,6.5,1.5,1.625,52.375,22.875,-1.125,-1.75,40.75,11.375,0.75,3.75,4.875,-1.25,0.25,52.75,22.75,-0.0375,-0.125,-1.5,-1.375,-0.71,46.125,16.75,13,164.25,0,0,1,1,0,0,0,2,-7.62,-10.16,0,-1
1,1,3,0,0,0,10.4,7.9,2.4,1.9,34,11.4,2.6,3.3,23.1,4.1,1.2,5.5,4.6,1.4,0,39,16.6,-0.096,-0.3,1.2,0.4,-0.186,41.8,20.5,0,2,6.7,5.8,3.6,1.9,67,24.6,10.3,9.4,67.2,26.9,0,7,3.2,-1.2,0.2,80.9,35.9,-0.083,0.6,-8.1,-2.9,0.023,97.1,49.8,10,293.2,0,0,0,1,1,-1,0,1,-2.54,-12.7,0,4
-1,1,3,0,0,0,-9.166666667,-6.5,15.66666667,13.33333333,-69.33333333,-25.33333333,0.1666666667,1.833333333,-43,-2.666666667,0.3333333333,-1.333333333,-1,-0.5,0,-53.5,-10.16666667,0.16,0,-1.166666667,-0.6666666667,-0.1666666667,-30,10.16666667,1,0,-13.33333333,-6.666666667,-2.666666667,-1.5,-89,-28.16666667,4.666666667,3.666666667,-75.66666667,-17.33333333,0,2,-2,0.6666666667,0,-87,-26,0.135,-0.1666666667,3.5,0.1666666667,0.095,-69.16666667,-9,1,-163,0,0,0,0,1,0,0,1,7.62,0,-10,3
-1,1,5,0,0,0,-10.25,-4.75,15.6,13.4,38.85,29,-1.2,-0.85,44.3,27.9,-0.25,19.2,18.4,-0.1,0,53.25,41.55,0.0765,-0.05,-0.5,-0.35,-0.183,52.3,40.7,-3,-4,22.05,19.75,13.85,11.1,112.1,58.85,-13.35,-9.6,91.4,40.95,0.15,-0.85,-0.35,-1.1,0,112.6,60.35,0.0705,-0.25,-1.3,-0.25,-0.001,100.3,48.9,-41,-71.25,0,-1,-1,-5,-5,0,0,-12,0,-12.7,0,-3
-1,1,3,-1,2,0,-0.4464285714,-0.6964285714,-0.8035714286,-1.142857143,2.089285714,5.339285714,18.03571429,13.66071429,14.375,15.71428571,-0.125,5.392857143,2.839285714,0.7678571429,0,19.32142857,17.85714286,0.1292857143,0.2857142857,-3.232142857,-0.75,0.1753571429,4.089285714,5.392857143,0,-2,2.446428571,1.232142857,-2.321428571,-1.785714286,-2.160714286,-0.7321428571,-5.071428571,-4.160714286,-12.17857143,-7.571428571,0.01785714286,0.1785714286,-0.3392857143,0.6071428571,0.1428571429,-9.553571429,-6.678571429,-0.09321428571,0.7678571429,0.3928571429,-0.4285714286,-0.0475,-15.07142857,-10.625,-7,-186.625,0,0,-1,-1,2,1,0,1,0,-2.54,0,-7
1,1,3,-1,2,0,8.883333333,3.033333333,-0.75,-1.633333333,12.06666667,7.95,-6.95,-3.333333333,-4.8,0.8,-0.55,0.2833333333,-0.85,-0.5,0.15,4.366666667,2.983333333,0.002,-0.1166666667,-1.833333333,-1.05,0.1356666667,0.6833333333,0.9666666667,2,7,-3.966666667,-2.466666667,-3.15,-1.016666667,-19.81666667,-6.466666667,12.86666667,9.466666667,-6.35,3.883333333,-0.1166666667,0.2166666667,0.5666666667,1.183333333,0,-10.1,1.983333333,0.01833333333,0.5,2.266666667,0.1333333333,-0.08083333333,-2.983333333,8.383333333,35,-26.88333333,1,0,0,4,3,0,0,7,10.16,7.62,0,-2
-1,1,3,-1,2,0,-8.833333333,-2.916666667,-15.875,-9.75,-113.875,-26.58333333,7.166666667,6.375,-112,-26.95833333,0,-1.75,-0.08333333333,1.791666667,0.04166666667,-122.5833333,-29.95833333,0.2941666667,1,1.791666667,1.541666667,0.6725,-120.6666667,-27.25,-1,-1,-12.25,-4.208333333,-6.166666667,-2.083333333,-80.29166667,-33.83333333,9.833333333,8.5,-52.41666667,-14.04166667,0.04166666667,-11.95833333,-9.166666667,0.3333333333,0.04166666667,-76.625,-27.41666667,0.05458333333,0.7083333333,-3.208333333,0.04166666667,0.2158333333,-66.58333333,-19.875,-7,-99.95833333,-1,0,-1,-2,0,2,0,-1,0,-5.08,0,0
1,1,3,0,1,0,23.33333333,14.66666667,1,2,50.66666667,13.33333333,7,2.666666667,33,2,0.6666666667,2.333333333,1.333333333,0.3333333333,0,58.66666667,18,-0.09333333333,0,1.333333333,0,0,40.66666667,1,1,1,16,8,4.666666667,2,116.6666667,31.66666667,11,6.666666667,108,26.66666667,0,8.333333333,5.666666667,3.666666667,0.3333333333,132.3333333,40.33333333,-0.2133333333,1,7.666666667,4,0.31,151,55.66666667,8,756,0,0,1,1,-1,0,0,1,-2.54,2.54,0,3
1,1,3,0,0,0,0.25,2.25,1.25,2.25,-25.5,-2,8.75,5.75,-5.5,10.25,0,-10.25,-6.5,0.25,-1,-15.5,6,0.1525,0,3.75,1,0.2,-6.25,13.75,1,2,15.75,11.75,-1.75,-0.75,71.25,30.75,12,7,59.25,19.75,0,6.5,5.5,-2.75,0,81.5,37,0.085,0.5,-2.75,-0.75,-0.0675,86,43.25,7,-169.75,0,0,0,1,0,0,0,1,-7.62,-5.08,0,5
-1,1,3,0,0,0,-4.76,-4.2,-2.4,-2.28,8.16,6.88,-1.44,-0.48,8.84,8.32,-0.24,0.24,0,0.08,-0.04,4.32,4.12,0.0116,0,1.16,0.4,-0.02,0.72,0.72,-2,-10,1.24,-2.56,-8.24,-6.08,-5.12,-10.08,0.04,0.84,-14.36,-13.28,-0.28,-0.2,0.52,0.32,-0.04,-13.32,-15.32,-0.06,0.52,1.28,0.4,-0.0644,-15.8,-16.6,-50,180.28,-1,0,-1,-4,-4,0,-1,-10,5.08,10.16,0,-5
-1,1,3,0,-3,0,23.83333333,23,11.5,6.5,40.33333333,25.66666667,-5,1,30.83333333,16.66666667,1,-7.833333333,-6.5,0.3333333333,0,46.83333333,33.16666667,0.05666666667,-0.3333333333,-10.66666667,-6.166666667,-0.5,-1.333333333,0.6666666667,-3,-1,10.5,4.5,11,8.5,64.16666667,32,0.5,-0.3333333333,58,29.5,0,7.166666667,6.166666667,-0.1666666667,-0.1666666667,75.66666667,40.16666667,0.095,0,3.333333333,-0.1666666667,-0.055,67.16666667,33.83333333,-15,0,-1,0,0,-4,0,0,0,-4,0,7.62,0,1
